,0
0,190492.0562930223
1,189611.9789220347
2,191808.4174585709
3,190460.39600066893
4,191019.3198206281
5,186726.78488334172
6,187604.8278242864
7,186816.45601251777
8,188987.0426775501
9,187966.09628948075
10,182117.26990250387
11,181148.45643477456
12,184728.81620306981
13,187257.4452894284
14,190658.78706930892
15,185109.22942845122
16,184930.21144003645
17,183386.18128995912
18,183848.2857580997
19,184057.04273612605
20,179844.99046471884
21,181537.2981593564
22,176474.64559681626
23,178322.82369383567
24,184035.4151392302
25,181602.2253706352
26,181550.99231686036
27,160965.73733421168
28,164238.55025977455
29,157434.02685950516
30,154639.2087440123
31,157815.1294869542
32,157088.59303259416
33,164832.33268800515
34,168659.72021809986
35,170000.91344219426
36,165703.06872509222
37,168458.6529169295
38,166329.10319695694
39,163979.38362014518
40,166552.88601379617
41,167000.45164747463
42,163084.25235278832
43,161363.12805936494
44,165678.91484550323
45,169348.6919997865
46,171273.04852666677
47,169298.7835676786
48,175942.0143069442
49,176357.11056501535
50,177115.58185668077
51,176980.73937055675
52,174528.59007872187
53,176518.00934263578
54,178950.1755303122
55,179106.3243507007
56,182781.70518232693
57,182672.72964190546
58,180697.0743900658
59,186369.9831444861
