,0
0,101711.46821431506
1,104203.39317451822
2,104796.5575981308
3,104718.35511866587
4,104402.17685291308
5,106163.74147639293
6,107097.2201657583
7,106690.70525264757
8,107804.85723672884
9,106916.54687104243
10,107774.74502094286
11,107398.34232361811
12,108241.48436562555
13,107910.24999197978
14,108467.32598402043
15,110936.5276784708
16,111056.97654161471
17,111072.03264950769
18,110891.35935479183
19,107142.38848943727
20,107579.015618334
21,107940.36220776575
22,108527.55041559237
23,105968.01207378405
24,106615.42471318263
25,106916.54687104243
26,105245.31889492054
27,105922.84375010508
28,105922.84375010508
29,106735.87357632654
30,105365.76775806445
31,106931.6029789354
32,108376.98933666247
33,109611.59018388766
34,108708.22371030826
35,108542.60652348536
36,107112.2762736513
37,105335.65554227847
38,100623.09377177256
39,102444.88282682438
40,103453.64205565471
41,103468.6981635477
42,102685.78055311221
43,98229.17261678712
44,93034.81539370555
45,91739.99011490839
46,92492.7955095579
47,91137.7457991888
48,93742.45246467608
49,95263.11936186808
50,93877.95743571299
51,93486.49863049525
52,90053.7060308935
53,92417.51497009296
54,91905.60730173129
55,90294.60375718135
56,92673.46880427378
57,92643.3565884878
58,96467.6079933073
59,97280.63781952875
