,0
0,81728.65840878732
1,81181.80318782883
2,79584.09471889398
3,75737.16569967363
4,76985.8971380615
5,76491.06332323667
6,76227.18942612942
7,76544.56405712536
8,75597.88323323778
9,75405.55907509758
10,74890.70312652351
11,75322.63508684075
12,75128.3905226243
13,75308.64098788498
14,75532.74621986994
15,75399.4963501156
16,74884.73004760209
17,74043.00252662369
18,72437.568773509
19,71910.36565313471
20,71559.21730986077
21,76419.0924225416
22,82808.72562590151
23,80888.68887366305
24,79590.09654764854
25,81556.96679342492
26,78834.65297207865
27,78527.35777582636
28,75181.05401732308
29,71021.55135395135
30,72062.86424171533
31,79081.13398219385
32,74526.38759950058
33,60185.89138328737
34,61450.447769368904
35,63478.84470781862
36,63884.78082750856
37,58353.90119673311
38,58759.83731642305
39,61905.842244020096
40,67639.68993464051
41,67487.4638897568
42,70963.2919146019
43,81137.06591433106
44,75707.6703134781
45,74515.23296188889
46,78295.51307650148
47,76570.28456781922
48,74768.9430366951
49,74845.05605913697
50,79792.40251785814
51,83065.26248285829
52,90245.25759987412
53,87657.41483685074
54,90930.27480185092
55,91209.35588413774
56,89103.56226324616
57,91691.40502626954
58,93010.69741526183
59,88824.48118095932
