,0
0,186369.9831444861
1,187076.06629004134
2,192283.03580569307
3,192415.2861155825
4,196950.0163918238
5,195060.5454433899
6,194527.04776383215
7,195460.6687030583
8,193837.9465944033
9,195860.79196272662
10,196861.1001118975
11,197624.46980709815
12,197621.53676709815
13,198577.21394072697
14,198532.76383962797
15,198643.8890923755
16,202488.8228374402
17,205711.45516711875
18,206667.13234074757
19,203044.4491011779
20,204111.25152755424
21,203333.3747583215
22,211445.5182088916
23,213112.39700010463
24,207889.51012097046
25,204908.65304403944
26,206766.34729019806
27,208256.57979701503
28,216576.2287025307
29,214760.6644058226
30,210813.64045855985
31,213394.06632230268
32,210435.47459921823
33,218354.71259484277
34,239554.24576852308
35,254881.0855971335
36,245760.61487183557
37,262689.0983400105
38,276286.9967319775
39,287605.1480838545
40,249938.6225227889
41,242543.01343562212
42,249058.1582107636
43,235463.79276071934
44,219360.0206752911
45,217782.96161589056
46,237707.21480296523
47,234131.06679502875
48,249812.8089913216
49,246414.35777881055
50,260679.00769397354
51,254243.49371611883
52,259143.35297481826
53,237150.50575635856
54,241281.8961105723
55,246556.98269050027
56,234671.95324593355
57,232673.6481804924
58,239845.34302646446
59,234738.5634147816
