,0
0,89105.17123363512
1,95217.95103818912
2,94419.97731986064
3,95955.70032494563
4,96030.98086441058
5,95353.45600922602
6,92531.2770059595
7,92782.35830562412
8,92855.86824454908
9,92207.80028979426
10,89570.31442741996
11,89225.68074421499
12,86694.33382998922
13,86829.90681467988
14,88065.12734186152
15,88078.48984755747
16,87594.94671941416
17,87896.24804950375
18,89719.12109654564
19,91409.09712376635
20,89117.30071081316
21,88725.64618491328
22,88951.14969695247
23,90136.3510263037
24,88947.01549695247
25,88555.58861387485
26,89398.66190050358
27,91626.78415802235
28,92018.21104109996
29,92846.22944761031
30,92274.14400311226
31,92244.03424287551
32,90678.32671056503
33,89609.43022216075
34,92695.68064642661
35,93538.75393305534
36,94833.47362323516
37,93056.99776926749
38,93880.05669625133
39,94219.91331897385
40,93778.26103530436
41,93320.68463175326
42,94268.51207921057
43,93942.53866837871
44,95505.35373187329
45,93759.98629643703
46,90254.2051545694
47,92488.03015357096
48,94136.40303087451
49,93956.06368316867
50,94061.26163599707
51,94737.53418989398
52,94827.70386374691
53,95113.24116428115
54,91281.03002553203
55,91521.48248913982
56,91927.24602147796
57,94737.53418989398
58,95113.24116428115
59,96601.04078285434
