,0
0,88824.48118095932
1,95395.91257444465
2,97812.06325275886
3,100201.7789200344
4,99890.31417843438
5,100946.25761314163
6,106018.59707180092
7,103064.54860364142
8,103219.13529693166
9,104277.20706668335
10,97730.86172909892
11,99203.35958916225
12,100881.07059063806
13,102518.91294979153
14,102129.42085369633
15,103933.27405871119
16,104973.19144254364
17,107202.80846747365
18,106230.28022677395
19,102355.91606781777
20,103834.87007303885
21,102537.40131155716
22,104684.3662116822
23,104311.0850480231
24,105114.51114902731
25,106604.5792431581
26,106362.63760795284
27,106902.14979792031
28,106732.44585646247
29,107279.68606022472
30,105638.25886503152
31,107032.68394719533
32,105320.08598496152
33,106913.85151360506
34,107930.81847453587
35,107488.08527764042
36,106952.33500308351
37,107098.10402110565
38,108545.69110623583
39,109140.47554902159
40,107482.58891095911
41,107612.43576973322
42,108495.96532193938
43,108006.2320939065
44,108766.48566254062
45,107919.13563333306
46,108111.51921922146
47,108423.01183577263
48,109312.3196680065
49,111058.31008366654
50,110681.78848774754
51,109864.4108743943
52,110385.72578438387
53,109524.92899410735
54,111188.74789033519
55,110736.45360925113
56,110334.34367032969
57,111190.01575937425
58,110493.35563464536
59,110949.65796062598
