,0
0,105737.4038393931
1,105291.18819259496
2,105890.13600405981
3,105825.52134798217
4,106047.14206750538
5,106072.91021133724
6,106865.38715113988
7,107359.27195906843
8,109253.65794879117
9,110178.71096414104
10,109074.86770039288
11,109701.50790180604
12,109053.77056796511
13,108386.80585288627
14,109295.09499041279
15,110449.51516631372
16,110752.0279980069
17,110204.62433030027
18,110492.93634837295
19,110694.6874120495
20,113103.24367314979
21,112463.36454543762
22,112977.19785618223
23,113536.95000738528
24,114380.91703293088
25,115023.99730672984
26,116764.46718380359
27,113582.31835163485
28,111722.21593317174
29,114380.01304707525
30,114841.76342818927
31,114659.27830607118
32,115038.29876309654
33,115619.31064913532
34,113272.91649397872
35,119753.43368441125
36,121049.53712249776
37,121876.36172955295
38,125908.00232250843
39,124253.00342475303
40,126843.70374880204
41,124900.67850576527
42,126129.02779734024
43,122868.31876879581
44,122407.6746685613
45,124841.05307615976
46,124300.15568858881
47,125371.32376373073
48,123228.98761344691
49,124791.10772302885
50,124701.84371676703
51,123429.83162753601
52,122827.2995852687
53,122983.51159622689
54,125460.58776999255
55,129053.46402203102
56,130950.32415509483
57,131932.2282239749
58,133070.34430381315
59,135391.20846662062
