,0
0,234738.5634147816
1,225257.7160487442
2,227455.85162072946
3,220683.8177878456
4,233073.30919358064
5,241843.64809190558
6,248016.19040515707
7,250636.19037984658
8,239001.61422105596
9,238180.0888052635
10,241732.63114382554
11,234827.3769732456
12,227411.4448414974
13,232940.08885588456
14,233095.51258319663
15,237935.8515194874
16,235626.69899942208
17,239090.42777952002
18,235315.8515447979
19,244818.90230045127
20,246683.98702819634
21,251479.91918525504
22,233783.81766129303
23,225679.58045144842
24,238801.78371451187
25,239712.12268876837
26,247039.24126205253
27,253278.39374415207
28,250613.98699023057
29,242665.17350769805
30,247660.93617130088
31,250791.61410715865
32,252035.00392565536
33,252856.52934144784
34,247683.1395609169
35,254233.1394976406
36,256142.63100461767
37,261427.03773322867
38,258251.95301813888
39,257430.42760234643
40,262737.0377205734
41,268931.78342344094
42,266511.6139552955
43,268754.1563065128
44,275281.9528536205
45,273039.4105024033
46,270819.071540802
47,271773.8172942905
48,268953.9868130569
49,264269.0716040783
50,264380.0885521583
51,252345.85138027955
52,253678.0547572403
53,255187.88525112913
54,244397.03789774704
55,235893.1396748142
56,242087.88537768173
57,247017.03787243651
58,253211.78357530403
59,249437.2073405819
