,0
0,84691.0701057914
1,82884.53926569254
2,82293.3109907511
3,83081.61535733969
4,83081.61535733969
5,83081.61535733969
6,82786.00121986897
7,82359.00302130014
8,87844.28757214577
9,81242.2385019663
10,82753.15520459444
11,82457.54106712372
12,82753.15520459444
13,82129.08091437847
14,82359.00302130014
15,82161.926929653
16,81800.62076163322
17,81734.92873108418
18,81734.92873108418
19,81307.93053251535
20,81337.30154778987
21,81301.97953251535
22,81696.13171580965
23,82977.12631151611
24,82451.59006712372
25,82484.43608239824
26,86688.7260375374
27,87017.18619028265
28,91976.93449673588
29,91648.47434399063
30,90958.70802322561
31,90564.55583993132
32,90071.86561081345
33,89020.79312202866
34,91352.86020651991
35,90958.70802322561
36,91024.40005377466
37,91024.40005377466
38,90991.55403850014
39,91024.40005377466
40,91254.32216069633
41,91254.32216069633
42,91320.01419124538
43,91484.244267618
44,91451.39825234348
45,91320.01419124538
46,91582.78231344158
47,91582.78231344158
48,91320.01419124538
49,91320.01419124538
50,91484.244267618
51,91484.244267618
52,91320.01419124538
53,91320.01419124538
54,91451.39825234348
55,91221.47614542181
56,91549.93629816706
57,91484.244267618
58,91484.244267618
59,91320.01419124538
60,95228.69000891382
61,96739.60671154196
62,96411.14655879671
63,97199.4509253853
64,95918.45632967884
65,95852.76429912979
66,95589.9961769336
67,95294.38203946287
68,95261.53602418835
69,95261.53602418835
70,95261.53602418835
71,95097.30594781572
72,95097.30594781572
73,95064.4599325412
74,95130.15196309025
75,95228.69000891382
76,95557.15016165907
77,94473.23165759975
78,96181.22445187504
79,95655.68820748264
80,95261.53602418835
81,93652.08127573664
82,95195.8439936393
83,95261.53602418835
84,95261.53602418835
85,95557.15016165907
86,95885.61031440432
87,96016.99437550241
88,96246.91648242409
89,96608.22265044386
90,97232.29694065983
91,94900.22985616857
92,89907.63553444082
93,95032.10699363929
94,94832.66678199216
95,95062.16888891382
96,96078.53536242408
97,94439.23459869785
98,94767.09475144309
99,95422.8150569336
