,0
0,95422.8150569336
1,95008.68485836477
2,95098.14590418835
3,95095.24590418834
4,95059.55988891382
5,94833.65893569714
6,96378.97657262279
7,97196.64186468183
8,96431.13764030515
9,96859.01118785822
10,96379.69670494043
11,95887.62575434029
12,97254.23726772891
13,96885.51500919658
14,96380.4196435879
15,94364.51145103628
16,95192.75340908306
17,94228.46609132306
18,93616.24809754723
19,93489.11409885758
20,93304.81593910739
21,92096.72550093934
22,92093.92650093934
23,90730.5534098542
24,89948.48876302174
25,91561.56940718336
26,92295.30366975327
27,92520.18391377565
28,90787.35849209948
29,89446.96455846805
30,91367.77659006792
31,91395.65195540883
32,91589.79951814868
33,91820.07116127994
34,91606.36859854008
35,91224.88655345178
36,90986.6180856568
37,91355.86868119826
38,91501.17852563731
39,91498.4035256373
40,91748.55627673975
41,90735.44630344215
42,91577.52298107925
43,90089.49131616847
44,90705.46197554175
45,87269.54946270504
46,90549.57919213429
47,91463.85969422664
48,91585.62872585318
49,92243.14424997225
50,92557.89116074848
51,91875.75446325357
52,92703.68047738499
53,92679.92825321123
54,92658.1086489658
55,92613.75168867967
56,92365.1326573858
57,91574.11667340371
58,91923.16689248693
59,91920.97628660146
60,91937.82895041839
61,92811.61114981404
62,93502.63221010461
63,93482.53098321547
64,92295.5282354218
65,93572.37990957937
66,92044.78295078143
67,92792.22092293565
68,93481.27051339643
69,98296.5772852127
70,93917.29682667559
71,93868.77733269184
72,96792.69758624237
73,95402.77629681128
74,95106.79434494131
75,95058.99301962965
76,92565.31617561835
77,94421.52383954331
78,94845.73828827044
79,94766.371598525
80,97459.42411584497
81,99038.48487597538
82,99652.77933144121
83,101136.20518130198
84,101116.44251057424
85,96499.9071826066
86,96488.85384724275
87,98496.05542594424
88,99358.39838297693
89,98240.54439548627
90,96608.92818260661
91,97087.65927092783
92,96673.68517651502
93,97191.17549984144
94,98369.3402909225
95,98977.92317789301
96,98584.89367014536
97,98664.41727568278
98,98329.03374024804
99,98470.39154320641
