,0
0,164446.89462221577
1,159083.87069622948
2,143182.9751963754
3,129333.01306041195
4,116952.89227817916
5,106990.94883597948
6,96759.83694275914
7,90929.57371145305
8,98970.76603119909
9,108536.5363373438
10,118709.74967070161
11,110110.52656536672
12,115382.10322978684
13,116779.89211492345
14,116686.00538057489
15,118760.58902783936
16,115951.56707258878
17,121295.73404639612
18,119163.63188574393
19,120596.13290728077
20,124345.53754946977
21,123052.43504132061
22,123336.28681140214
23,121601.63710534839
24,128657.9575243311
25,128059.99609715749
26,128547.03223889638
27,124569.48355126806
28,125229.3037444793
29,125011.80990674222
30,124299.77489164365
31,123526.25537465775
32,123904.15552753973
33,123786.96482943928
34,122137.43969220555
35,122794.24141605294
36,123777.71149839318
37,122764.45463240457
38,122787.6399208958
39,122236.16786257959
40,127537.55635222726
41,121751.58712328631
42,120313.15007894713
43,120335.41057034975
44,118815.8230518027
45,120159.31063912873
46,120097.37565632348
47,119700.15365427142
48,115302.52577927205
49,112687.50360255814
50,107605.8884291973
51,108194.08526839255
52,105831.21655147741
53,108046.17744845961
54,108137.41408832549
55,112126.85850289343
56,115483.08670850084
57,115109.73505900381
58,112131.06050289344
59,112423.30642249106
60,111565.85755097901
61,110619.53319061887
62,110616.07619061887
63,111529.96764934764
64,111129.24612487733
65,111428.06904282224
66,109715.66594494092
67,107019.0105850681
68,108581.32667864618
69,107487.25950596723
70,105021.79041166695
71,105969.37304938707
72,105939.10794239529
73,105851.91162142
74,104284.58241589746
75,105008.39641166697
76,103468.0633131362
77,104868.82235988721
78,105647.86349203215
79,105905.02942736444
80,105841.85377506838
81,105549.16551358804
82,104833.11874249544
83,107318.77817704192
84,103222.59992943087
85,104167.76662980822
86,103218.1860449455
87,105677.04972788028
88,105152.56064877204
89,105782.45215360523
90,105717.1828997016
91,106520.58820897245
92,105796.61884656857
93,103819.48665309095
94,104236.66125459337
95,104234.9558086877
96,103542.89744430114
97,100459.5834335475
98,99006.53255958899
99,97890.25519416673
