,0
0,98470.39154320641
1,98229.40225838967
2,98389.60945634195
3,98025.836297147
4,97810.70647487756
5,98058.87816964074
6,97577.72387172683
7,97346.02808220657
8,96891.32111788163
9,96945.6960388163
10,97079.03365922341
11,96756.42944803566
12,97305.81444378609
13,99019.7920689463
14,100160.3712360391
15,97496.09812544339
16,95923.2453532266
17,96674.22641395657
18,97763.19412544339
19,97188.00882392972
20,96384.00164280788
21,96325.37453434842
22,97426.45504084867
23,95400.26839739602
24,96571.24411168255
25,96758.2277830769
26,96888.69433308605
27,96991.26390892605
28,95644.30063508611
29,97242.28753532605
30,99079.92153668599
31,98125.09948402326
32,101513.72009811322
33,97727.52673258321
34,97337.41689075771
35,97193.08031853878
36,99334.20647791302
37,97290.87852689945
38,96871.40045451283
39,100299.8675709145
40,97258.93137976193
41,97889.93116713979
42,98305.7059951408
43,97965.97187682416
44,97171.94536479078
45,97469.60374872171
46,97265.20491374665
47,104229.1192882164
48,99615.75623740847
49,97976.133317231
50,99313.94632594186
51,99190.56545346291
52,97726.59390447837
53,97654.13020770859
54,98819.43829433464
55,98014.78353507064
56,98736.91771249412
57,102912.54603151346
58,101337.30025905154
59,102765.28424750445
60,105441.48324510311
61,101745.8641348946
62,100011.35005770258
63,102740.55363235241
64,100573.58342512089
65,101592.6992210295
66,102578.06371450987
67,103251.66752513938
68,100447.06665101294
69,106098.21327152685
70,102235.22431161931
71,101468.80085349517
72,104430.0603895599
73,101734.93560626672
74,100688.3920179069
75,104099.36633147691
76,103825.03294061414
77,103207.10260126823
78,101993.03581203787
79,104335.22516684476
80,107291.19092207457
81,105293.522459306
82,107959.65037195897
83,107738.16525884366
84,110833.89770752324
85,111967.97064890852
86,117961.69991524622
87,121734.86099438118
88,132489.41810948396
89,135533.40300672592
90,128163.68328108561
91,134733.79221986752
92,134921.34702075148
93,135271.86363570538
94,136656.55024233484
95,136900.22452002895
96,142204.8872412976
97,142331.17922799452
98,141598.83722448748
99,140611.7675675867
