,0
0,85678.58941520666
1,85292.0277199949
2,85380.35010504378
3,85380.35010504378
4,85349.00931002747
5,85140.02474491348
6,86552.47410031522
7,87288.36638475917
8,86585.89368677599
9,86997.44074450186
10,86539.11127469444
11,86048.5796370697
12,87401.26851000615
13,87047.8976822836
14,86547.28900967666
15,84666.81045720264
16,85435.2333237749
17,84581.02375242527
18,84037.38436998519
19,83924.56716796836
20,83761.19251288722
21,82613.44667093345
22,82610.64767093345
23,81222.31121259622
24,80455.19336160117
25,82018.93359632186
26,82756.54691458635
27,82981.779176431
28,81246.18161440449
29,79903.71957606726
30,81877.82126901609
31,81903.55680174666
32,82107.31853086072
33,82332.57779270536
34,82137.2610635913
35,81789.92413809376
36,81567.12287624912
37,81926.50475636209
38,82067.14727387395
39,82064.93435788121
40,82301.24421353688
41,81325.43584020724
42,82153.39446000209
43,80645.32697394719
44,81295.86588950027
45,77599.62205113043
46,81139.67193879333
47,82186.12500002327
48,82323.88755913057
49,83077.94066648853
