,0
0,98094.26703769903
1,100964.91634385413
2,99823.16486754245
3,96561.01779236621
4,93592.46395395583
5,96593.63467537325
6,94600.2750765087
7,92138.79400411241
8,94310.10242748754
9,100378.53781182593
10,97344.54440191202
11,91608.44554960185
12,93153.6176164382
13,89664.56983599963
14,81892.77603106607
15,84170.97298368945
16,83549.98319940596
17,82692.29648910837
18,82689.76648910837
19,82242.16442783193
20,81666.2200127967
21,81082.62412700968
22,82200.3518985837
23,82336.19325234252
24,81788.91430805903
25,82231.48436933546
26,82350.60550552211
27,82608.769197862
28,85692.63067686303
29,88198.15990792212
30,88435.16563444647
31,88649.19839515527
32,88678.43436097083
33,88768.59925841745
34,88294.61128632136
35,87057.65252313526
36,87999.61459082991
37,87707.28153533846
38,88050.87749205023
39,87712.87053533846
40,86797.2084676438
41,87671.53663411814
42,90530.7573078123
43,86631.783234593
44,90855.67181391391
45,87509.05240106734
46,93395.26066516741
47,87653.98550716895
48,91220.34507428663
49,90431.99580903261
