,0
0,169342.7700435354
1,164033.99303918376
2,148218.84649996582
3,133538.56948836154
4,120182.43474053394
5,110100.79146923267
6,99601.98746101295
7,93408.90195617781
8,101687.67101527321
9,111856.86765479195
10,123036.465242468
11,113421.35944548713
12,119125.23576573002
13,120543.29281950677
14,120441.88007258832
15,122522.70028479419
16,119620.85499621353
17,125140.80831645642
18,122811.76748509686
19,124279.46767052832
20,128120.29714002507
21,126832.72697826568
22,127119.59801377385
23,125330.87579677955
24,132807.7167042102
25,132157.55662530317
26,132677.6846884288
27,128516.66018342393
28,129199.3282662763
29,128971.77223865884
30,128191.58014397042
31,127313.86403744594
32,127719.55208873551
33,127585.6703629541
34,125635.79012623306
35,126448.24022486682
36,127578.27836689945
37,126404.82348486684
38,126437.31148881218
39,125755.06340595984
40,132122.7121792485
41,125632.11736650631
42,123906.39315740272
43,123938.74081134808
44,122168.80459040844
45,123726.87677978528
46,123661.68477189456
47,123205.87271665968
48,118029.15008934891
49,114838.46570270456
