,0
0,96732.63021963536
1,93050.78701303566
2,101677.23871401869
3,92487.73418592902
4,89618.87756775589
5,91937.1455420372
6,87735.28483865233
7,86199.43230569095
8,83736.27258301707
9,84026.05607980222
10,84634.60142305106
11,83214.66228880377
12,86083.51890697688
13,93646.86817306967
14,98428.29587002487
15,88691.57037804337
16,83591.38083462448
17,85793.73541019173
18,88691.57037804337
19,87300.60959347458
20,85503.95191340656
21,85388.0385146925
22,87532.4363909027
23,83620.359184303
24,85909.6488089058
25,86257.389005048
26,86489.21580247612
27,86663.08590054722
28,84315.83957658739
29,86952.86939733238
30,89821.7260155055
31,88401.7868812582
32,93733.80322210523
33,87445.50134186716
34,86836.95599861832
35,86605.12920119018
36,89908.66106454105
37,86923.89104765386
38,86286.3673547265
39,91270.64349943132
40,87068.78279604645
41,87938.13328640194
42,88488.72193029376
43,88025.06833543749
44,86981.8477470109
45,87387.54464251013
46,87126.73949540348
47,95762.28769960137
48,89792.74766582699
49,87764.26318833085
