,0
0,134021.7758400058
1,134595.50363431923
2,134853.6811417603
3,135042.78586976998
4,135324.9427669267
5,135066.76525948566
6,135095.45164920134
7,134837.27414176028
8,135095.45164920134
9,134693.84219318192
10,134808.5877520446
11,134808.5789989149
12,134493.04920245046
13,134460.67667549913
14,133175.13238183613
15,123976.81343939513
16,127022.70991409595
17,127430.16491333209
18,126402.05421853649
19,127090.7809484002
20,133608.91551164933
21,134547.9702243152
22,134322.71329654648
23,134450.89050140197
24,134548.4914652863
25,134592.94594722847
26,134823.96835693935
27,135507.26310412984
28,135297.96517636115
29,135244.10269441895
30,135244.0926904867
31,135140.6506108591
32,134831.03923888638
33,135039.302345984
34,135531.76383695367
35,135298.07072985603
36,135011.275545984
37,136100.3798046977
38,135985.7372511489
39,137447.42980889627
40,136139.6505215294
41,137600.2360980277
42,137291.14151995943
43,137393.00509380244
44,137285.55951995944
45,137280.77051995945
46,139323.05413605497
47,139958.106579113
48,141668.3344736795
49,141264.85374126624
