,date,value
632,2021-08-16,215964.9634
633,2021-08-17,214113.1134
634,2021-08-18,210462.3234
635,2021-08-19,217128.9834
636,2021-08-20,214695.1234
637,2021-08-23,214483.4834
638,2021-08-24,213795.6534
639,2021-08-25,219986.1234
640,2021-08-26,213478.1934
641,2021-08-27,222208.3434
642,2021-08-30,217128.9834
643,2021-08-31,223213.6334
644,2021-09-01,214377.6634
645,2021-09-02,215541.68339999998
646,2021-09-03,215806.2334
647,2021-09-06,218504.6434
648,2021-09-07,216970.25340000002
649,2021-09-08,225964.95339999997
650,2021-09-09,221996.70339999997
651,2021-09-10,216758.6134
652,2021-09-13,218716.2834
653,2021-09-14,227869.7134
654,2021-09-15,228822.0934
655,2021-09-16,230515.2134
656,2021-09-23,233742.72340000002
657,2021-09-24,231150.1334
658,2021-09-27,238663.35340000002
659,2021-09-28,239192.45339999997
660,2021-10-11,249562.81339999998
661,2021-10-12,246176.5734
662,2021-10-13,244324.72340000002
663,2021-10-14,241573.4034
664,2021-11-05,237128.9634
665,2021-11-08,240885.5734
666,2021-11-09,241255.9434
667,2021-11-15,243213.6134
668,2021-11-16,242419.9634
669,2021-11-17,247552.2334
670,2021-11-18,244218.9034
671,2021-12-06,263531.05340000003
672,2021-12-07,263583.9634
673,2021-12-08,262419.9434
674,2021-12-09,265065.4434
675,2021-12-24,313266.4534
676,2021-12-27,313583.9134
677,2021-12-28,301150.0634
678,2021-12-31,293742.6634
679,2022-01-04,300726.7834
680,2022-01-05,308028.36340000003
681,2022-01-06,307446.3534
682,2022-01-07,311414.6034
683,2022-01-10,316388.1434
684,2022-01-11,322155.3334
685,2022-01-12,327128.8734
686,2022-01-13,332155.3234
687,2022-01-14,329404.0034
688,2022-01-17,342896.0534
689,2022-01-18,332843.1534
690,2022-01-19,343530.9734
691,2022-01-20,352578.5834
692,2022-01-21,366811.3734
693,2022-01-24,375171.1534
694,2022-01-25,378028.2934
695,2022-01-26,376917.1834
696,2022-01-27,399721.3934
697,2022-01-28,423266.3434
698,2022-02-07,460832.4434
699,2022-02-08,502472.61340000003
700,2022-02-09,516176.30340000003
701,2022-02-10,466864.1834
702,2022-02-11,421414.4934
703,2022-02-14,402895.9934
704,2022-02-15,417393.3334
705,2022-02-16,420356.2934
706,2022-02-17,416546.77340000006
707,2022-02-18,417393.3334
708,2022-02-21,421044.1234
709,2022-02-22,422261.05340000003
710,2022-02-23,414377.4634
711,2022-02-24,399456.8434
712,2022-02-25,394377.48339999997
713,2022-02-28,389827.22339999996
714,2022-03-01,379562.6834
715,2022-03-02,380250.51339999994
716,2022-03-03,366388.0934
717,2022-03-04,365594.4434
718,2022-03-07,364271.6934
719,2022-03-08,365594.4434
720,2022-03-09,380991.2534
721,2022-03-10,381467.4434
722,2022-03-11,391626.1634
723,2022-03-14,413901.27340000006
724,2022-03-15,421943.5934
725,2022-03-16,422895.97339999996
726,2022-03-17,420515.02340000006
727,2022-03-18,424112.9034
728,2022-03-22,413636.72339999996
729,2022-03-23,412472.7034
730,2022-03-24,414324.55340000003
731,2022-03-25,424165.81340000004
732,2022-03-28,436123.47339999996
733,2022-03-29,441784.8434
734,2022-03-30,441414.47339999996
735,2022-03-31,436282.2034
736,2022-04-01,432948.8734
737,2022-04-06,433901.2534
738,2022-04-08,434800.72339999996
739,2022-04-11,450991.1834
740,2022-04-12,442208.1234
741,2022-04-13,438663.1534
742,2022-04-14,436599.6634
743,2022-04-15,439456.80340000003
744,2022-04-18,440991.1934
745,2022-04-19,438134.05340000003
