,0
0,173681.06806229666
1,172823.8610175129
2,174902.4693746878
3,173679.1603410555
4,174188.8724384023
5,170314.48635862392
6,171128.22314888806
7,170373.81739289375
8,172453.53055806726
9,171515.62069926353
10,165990.10827022404
11,165113.3664456901
12,168375.6616067466
13,170655.64904278933
14,173753.4598063643
15,168935.88637105774
16,168764.48361508013
17,167362.88809663826
18,167811.1956424591
19,168015.41879965036
20,163808.42176151005
21,165523.89628191676
22,160781.18398093648
23,162492.8151459758
24,167969.0423591964
25,165557.8676906888
26,165517.00032342598
27,146758.87874978228
28,149742.19655996963
29,143530.35673601791
30,141018.8411124301
31,144107.3997635789
32,143466.23917264465
33,150288.80797750165
34,153816.18394061647
35,154973.77962146557
36,151047.7707727485
37,153619.28100253156
38,151711.6414644124
39,149565.68935636588
40,151913.0875242264
41,152311.43893909387
42,148879.56955301415
43,147260.25920347203
44,151201.51987349262
45,154550.57039102307
46,156306.77980875244
47,154428.04415257683
48,160615.61919411173
49,161024.0399889325
50,161800.039499092
51,161675.9665822278
52,159253.8853321885
53,161233.30005515675
54,163733.73238700337
55,163893.95588552492
56,167413.54071316659
57,167309.16427250707
58,165551.9365399975
59,170481.3230450467
