,0
0,67014.48244243742
1,66946.15544243742
2,67193.89244243743
3,67156.50344243743
4,67292.12544243743
5,67307.71244243743
6,67945.29544243743
7,68353.77144243743
8,69957.18844243744
9,70753.40444243743
10,69788.53144243744
11,70357.02271344833
12,69747.80987168808
13,69118.69078376694
14,70067.39131965561
15,71273.16613285751
16,71577.88988082504
17,71037.98509154891
18,71315.23349685287
19,71504.9297741661
20,73620.77286727523
21,73095.4600993309
22,73518.62871795273
23,74000.1654219017
24,74685.99042449569
25,75182.11914977645
26,76451.62500564192
27,74160.67765655136
28,72759.8436086998
29,74671.3984031639
30,74992.42287246321
31,74875.68670180893
32,75123.7510644493
33,75503.14361907577
34,73970.98137923812
35,78202.66756545639
36,79049.00480270003
37,79588.90959197616
38,82273.841517025
39,81194.03193847273
40,82886.70641296005
41,81617.20055709456
42,82419.76173034286
43,80289.32661590194
44,79982.89416793441
45,81646.38459975814
46,81296.17608779525
47,81996.59311172103
48,80595.75906386947
49,81617.20055709456
50,81558.83247176741
51,80727.08725585556
52,80333.1026798973
53,80435.24682921982
54,82054.96119704818
55,84404.27663146591
56,85644.5984446678
57,86286.64738326645
58,87030.84047118758
59,88548.41068969344
