,0
0,117909.0866080828
1,114994.01289149302
2,118025.62821891233
3,117767.20220969853
4,118536.1238932875
5,118616.08801628294
6,120761.75903425194
7,121883.79770739381
8,125516.16588634522
9,127032.7733863969
10,125482.84873105322
11,126278.06910962122
12,125512.14735226783
13,124839.56236605573
14,125705.626694999
15,126643.84505533794
16,126850.94337161699
17,126509.55119208705
18,126658.4769874677
19,126745.81798271183
20,127624.59475302798
21,127436.15657410564
22,127549.88466067368
23,127646.96107254562
24,127740.32499693742
25,127772.41587201763
26,127775.47186028791
27,127774.97789816132
28,127774.97789816132
29,127774.97789816132
30,127774.97789816132
31,127774.97789816132
32,127774.97789816132
33,127774.97789816132
34,127774.97789816132
35,127774.97789816132
36,127774.97789816132
37,127774.97789816132
38,127774.97789816132
39,127774.97789816132
40,127774.97789816132
41,127774.97789816132
42,127774.97789816132
43,127774.97789816132
44,127774.97789816132
45,127774.97789816132
46,127774.97789816132
47,127774.97789816132
48,127774.97789816132
49,127774.97789816132
50,127774.97789816132
51,127774.97789816132
52,127774.97789816132
53,127774.97789816132
54,127774.97789816132
55,127774.97789816132
56,127774.97789816132
57,127774.97789816132
58,127774.97789816132
59,127774.97789816132
