,0
0,100000.0
1,100154.245
2,100229.329
3,100207.372
4,100116.42
5,100694.489
6,101059.441
7,100863.331
8,101448.24799999999
9,100910.09100000001
10,101472.99300000002
11,101190.83800000002
12,101855.70800000001
13,101562.52200000001
14,102073.35800000001
15,104396.01383000001
16,104509.37383000001
17,104523.54383
18,104353.50383000002
19,100825.17383
20,101201.25517072847
21,101487.19969578033
22,101917.29994216783
23,100173.8992917154
24,100563.04671236245
25,100720.24911620049
26,99912.36058782495
27,100185.03749887901
28,100178.00822107506
29,100398.61700148156
30,100098.80879459513
31,100322.5060240728
32,100432.88283551078
33,100608.00015118462
34,100407.32389581352
35,100353.65036566215
36,99850.22887799126
37,99108.76600909478
38,97460.17470766319
39,97967.28253870568
40,98178.0081669697
41,98173.3893852552
42,98101.66282061249
43,98021.508140308
44,98019.8924117121
45,98019.8924117121
46,98019.8924117121
47,98019.8924117121
48,98019.8924117121
49,98019.8924117121
50,98019.8924117121
51,98019.8924117121
52,98019.8924117121
53,98019.8924117121
54,98019.8924117121
55,97951.14328734989
56,97947.49979833186
57,97939.52671356074
58,98396.91667129389
59,98542.85540460078
