,0
0,146621.036930818
1,148707.37046048106
2,149462.42449978768
3,145528.1955581373
4,143620.69061673107
5,139706.3315182203
6,141435.00787136974
7,140063.98869473397
8,137500.77892971935
9,140799.17289090098
10,142309.28096951428
11,141375.3983419508
12,139587.11245938242
13,138235.9631258863
14,137321.9503414625
15,134122.9055959791
16,132255.14034085214
17,129155.44481106699
18,136666.2455178541
19,141474.74755764904
20,142925.24610684338
21,140123.59822415293
22,142408.6301852125
23,143282.90328335704
24,142468.23971463146
25,141693.31583218515
26,144733.40183255138
27,144018.08747952402
28,143263.03344021738
29,142130.45238125743
30,144375.74465603768
31,141812.53489102307
32,144951.97010708752
33,146382.5988131422
34,146859.47504849374
35,150018.78010769785
36,150356.56744107188
37,149998.9102645582
38,147535.0497152418
39,148389.4529702467
40,150714.22461758554
41,151946.15489224374
42,153396.6534414381
43,156238.0410104078
44,153853.65983365002
45,154787.54246121348
46,155701.5552456373
47,157450.10144192635
48,161483.679599275
49,164046.88936428964
50,160609.40650113046
51,163887.93061917246
52,164086.62905056894
53,166292.18163906992
54,165676.2165017408
55,165656.3466586012
56,167047.23567837654
57,168736.17234524668
58,167206.19442349375
59,169193.1787374586
