,0
0,127774.97789816132
1,127749.85275554871
2,127695.74644652237
3,128244.63196509675
4,128486.35140674812
5,128595.01485656189
6,129386.63829951783
7,128428.17035385949
8,127869.82804658607
9,129753.51145982859
10,129007.02896171168
11,131475.5739609365
12,130988.93519058815
13,129136.35233626496
14,127281.90994210955
15,126240.58972432557
16,128426.30631807557
17,133978.85615094585
18,138346.09207249872
19,135356.14770063732
20,133720.8941231861
21,135468.6276194752
22,138328.44503158456
23,137553.9111491383
24,136680.07805099376
25,136044.56307052498
26,134594.79452133065
27,124565.5737358082
28,127883.77485012948
29,127625.46688931406
30,120094.79633938729
31,127367.15892849863
32,122598.39657498301
33,127605.59704617441
34,129532.9718307203
35,127208.20018338144
36,125320.56508511484
37,128460.0003011793
38,123790.58716336191
39,124486.0316732496
40,124982.77775174081
41,125916.66037930429
42,125280.82539883554
43,125578.87304593028
44,127088.98112454356
45,131698.784732942
46,132811.4959487623
47,132573.0578310865
48,133447.33092923104
49,131758.39426236093
50,129314.40355618417
51,130645.68304654062
52,131380.86724270764
53,130725.16241909923
54,131321.25771328868
55,132175.66096829355
56,135156.13743924082
57,132016.70222317637
58,134440.82308621347
59,138077.00438076913
