,0
0,100223.86755259584
1,100223.86755259584
2,100223.86755259584
3,100223.86755259584
4,100223.86755259584
5,100223.86755259584
6,100223.86755259584
7,100223.86755259584
8,100223.86755259584
9,100223.86755259584
10,100223.86755259584
11,100223.86755259584
12,100223.86755259584
13,100202.84970021699
14,100197.69065497468
15,100197.69065497468
16,100197.69065497468
17,100197.69065497468
18,100197.69065497468
19,100197.69065497468
20,100197.69065497468
21,100197.69065497468
22,100197.69065497468
23,100197.69065497468
24,100197.69065497468
25,100197.69065497468
26,100197.69065497468
27,100197.69065497468
28,100197.69065497468
29,100197.69065497468
30,100197.69065497468
31,100197.69065497468
32,100197.69065497468
33,100197.69065497468
34,100197.69065497468
35,100197.69065497468
36,100197.69065497468
37,100197.69065497468
38,100197.69065497468
39,100197.69065497468
40,100197.69065497468
41,100197.69065497468
42,100197.69065497468
43,100197.69065497468
44,100197.69065497468
45,100197.69065497468
46,100197.69065497468
47,100197.69065497468
48,100197.69065497468
49,100197.69065497468
50,100197.69065497468
51,100197.69065497468
52,100197.69065497468
53,100197.69065497468
54,100197.69065497468
55,100197.69065497468
56,100197.69065497468
57,100197.69065497468
58,100197.69065497468
59,100208.24745155121
