,0
0,100000.0
1,100007.91843085663
2,100092.26045723133
3,100589.2117867878
4,100565.00765244354
5,100422.21536071361
6,100090.00709880036
7,100519.93937722652
8,100714.25455440681
9,100680.08230486859
10,101110.7196280812
11,101186.89026058391
12,100607.56431052783
13,100282.33906396393
14,100399.67213012984
15,100475.34504398635
16,99812.40337046054
17,100337.69774040906
18,100583.92667167354
19,100401.52162820888
20,101236.3123396194
21,101184.52643882672
22,100693.51629375186
23,100957.6917283147
24,100333.23111864025
25,100533.16602981328
26,100217.64433892773
27,101131.4207789588
28,102108.36860966825
29,103151.42323338651
30,105310.94429820639
31,105445.46224064069
32,105406.69355329053
33,106350.59594598197
34,106221.4040174241
35,106100.89003867176
36,103551.21858275906
37,104675.99209792678
38,105596.92313570654
39,105314.73068635968
40,103320.5269261668
41,104113.06338562467
42,104134.62748675706
43,104632.73846700546
44,104864.18446644851
45,104460.33558326797
46,105706.94619262674
47,105971.65685820987
48,106921.33822252492
49,106271.85711982803
50,106002.68944596688
51,106473.54521788757
52,106910.82136522404
53,107777.97767362082
54,106954.80127150023
55,105751.69729917015
56,105925.8307688495
57,106723.79896316348
58,106496.0011597702
59,106511.82443715545
