,0
0,120031.67116913147
1,120041.41471002503
2,120685.64548752067
3,120699.54330945062
4,121661.41425506829
5,121227.15119156663
6,121072.55983365649
7,121344.98811368365
8,120781.80661672015
9,121555.18038690754
10,121978.12056996723
11,122340.07171234698
12,122331.18371234699
13,122863.8550872707
14,122827.73527913472
15,122895.07865947468
16,125274.59056323748
17,127268.9791530965
18,127860.41852802021
19,125618.4506649373
20,126223.5575810442
21,125733.9403461504
22,130749.00108147143
23,131779.49301338673
24,128550.6182933855
25,126627.0333538103
26,127781.18431755542
27,128701.7571100664
28,133840.4768772173
29,132672.58602104665
30,130240.62506172658
31,131834.4525830889
32,130007.04689049243
33,134898.44859398366
34,147992.56607552053
35,157459.3519567156
36,151825.99606224537
37,162282.0541980791
38,170965.66621101857
39,177973.0113480425
40,154670.15379433156
41,150094.76961662772
42,154134.2979897356
43,145725.4838253069
44,135764.0618167925
45,134788.52945457937
46,147113.21296028615
47,144901.09027977468
48,154601.45433220387
49,152499.2507910967
50,161746.19839348318
51,157541.7913112688
52,160605.78732216358
53,146549.87737083912
54,149242.89628624442
55,152595.43003807546
56,145566.44334425067
57,144319.77689610005
58,148769.27846279624
59,145745.65997414416
