,0
0,151964.58575883447
1,154126.08629202185
2,154908.34362784206
3,151022.84919383153
4,149039.29613491736
5,144977.78258027055
6,146677.31916491155
7,145248.47770881696
8,142591.70040090103
9,146012.18061527348
10,147523.4313241012
11,146598.51168347808
12,144743.11020451516
13,143341.6543677861
14,142393.89584588117
15,139076.74101921386
16,137140.01708314725
17,133995.22550694965
18,141782.41356789612
19,146769.817855592
20,148194.1627853515
21,145398.44216624842
22,147555.36709368383
23,148380.01287140997
24,147574.83271153382
25,146836.14272476576
26,149860.46844836758
27,149114.28867340245
28,148332.95033316148
29,147160.83410280003
30,149432.08364288497
31,146777.0843454851
32,149946.44424859955
33,151356.37533833343
34,151796.08577792768
35,154612.61822920328
36,154920.5424321447
37,154598.32912710818
38,152291.95799098263
39,153058.2565083934
40,155265.20292949158
41,156422.41661492048
42,157838.35347115234
43,160753.67164660292
44,158413.16861125978
45,159279.42461378124
46,160108.1088332768
47,161765.37241009795
48,165798.07388506827
49,168424.9897647785
50,164896.7310595082
51,168261.8332928585
52,168465.7788827585
53,170729.5749306487
54,170104.98600356854
55,170084.0691466374
56,171509.9120276465
57,173243.82354387184
58,171711.58877907656
59,173681.06806229666
