,0
0,100000.0
1,100000.0
2,100000.0
3,100000.0
4,99984.30626921418
5,99979.96840687806
6,99979.96840687806
7,99982.45249116523
8,99991.5009048043
9,99990.73038939937
10,99990.73038939937
11,99990.73038939937
12,99990.73038939937
13,99990.73038939937
14,99990.73038939937
15,99990.73038939937
16,99990.73038939937
17,99990.73038939937
18,99992.77444145616
19,99992.48723826178
20,99992.48723826178
21,99992.48723826178
22,99960.78647990004
23,99958.23875326013
24,99915.29073902368
25,99912.45010472191
26,99912.45010472191
27,99912.45010472191
28,99912.45010472191
29,100001.90976741418
30,100331.45503570337
31,100350.3972624245
32,100341.45910513311
33,100336.38931129442
34,100332.91222070235
35,100331.42756804082
36,100331.42756804082
37,100331.42756804082
38,100331.42756804082
39,100331.42756804082
40,100196.79956804082
41,100228.28681157873
42,100225.39018802869
43,100224.50703508756
44,100224.50703508756
45,100224.50703508756
46,100224.50703508756
47,100224.50703508756
48,100224.601536095
49,100224.59176451895
50,100224.59176451895
51,100224.59176451895
52,100224.59176451895
53,100224.59176451895
54,100224.59176451895
55,100224.59176451895
56,100225.91270994733
57,100223.86755259584
58,100223.86755259584
59,100223.86755259584
