,0
0,101433.16552566146
1,99667.53094451522
2,99652.93892318344
3,99579.9788165245
4,100207.43573379135
5,100718.1564804039
6,97872.71232070541
7,100470.09211776352
8,101593.67776031111
9,100119.88360580063
10,97347.39955276107
11,94954.30805434799
12,97405.76763808822
13,99798.85913650131
14,99915.5953071556
15,100265.80381911849
16,101024.58892837142
17,100747.34052306747
18,101389.3894616661
19,103096.65595748519
20,103928.40117339705
21,104205.649578701
22,104833.10649596785
23,104366.16181335067
24,105168.72298659896
25,105124.9469226036
26,105679.44373321152
27,106000.46820251083
28,106657.10916244124
29,108408.1517222557
30,107824.47086898422
31,106540.37299178695
32,106875.98948241805
33,109239.89693816757
34,109093.9767248497
35,109050.20066085433
36,109254.48895949934
37,109925.72194076156
38,108028.75916762924
39,108991.83257552718
40,108991.83257552718
41,110363.48258071518
42,110888.7953486595
43,112537.69375915144
44,109371.22513015366
45,107051.0937383995
46,108524.88789290999
47,110319.70651671982
48,109765.2097061119
49,111443.29215926741
50,108802.13629821395
51,106978.13363174057
52,106992.72565307235
53,100353.35594710922
54,100178.25169112776
55,105460.5634132347
56,107532.63044234847
57,108291.4155516014
58,109210.71289550398
59,107707.73469832992
