,0
0,96399.45475820376
1,102029.49630174082
2,101330.69557042902
3,102555.12441182154
4,102613.44508707349
5,102117.06124975506
6,99883.25038141782
7,100092.49256637723
8,100155.2510929582
9,99625.39765567181
10,97325.54958939832
11,97041.08909031385
12,94832.78040134901
13,94953.01518532362
14,96091.35910095944
15,96098.40440053905
16,95711.27678576
17,95923.8868625575
18,97131.32556948453
19,98162.92095806103
20,96829.96095307902
21,96570.31181705455
22,96704.56528537732
23,97412.59587768544
24,96776.28164915074
25,96536.92552330386
26,96981.5677188361
27,98313.3666934302
28,98516.29018896702
29,98921.63846116627
30,98594.87370206439
31,98569.8730305327
32,97542.47346808802
33,96907.80013767039
34,98921.97306352411
35,99523.6565213183
36,100416.8555788233
37,99063.28492499184
38,99684.98538901436
39,99946.02456329644
40,99548.52041535103
41,99193.66801411354
42,99882.51106592857
43,99650.08313200889
44,100828.7683064779
45,99384.77488110862
46,96311.28916609741
47,98530.0087783754
48,100192.57372328354
49,100011.90941250473
50,100117.16861878449
51,100836.34446486863
52,100919.98164167986
53,101217.48320158203
54,97140.02568710526
55,97381.77376178677
56,97763.17754203349
57,100253.80783485348
58,100606.29444619305
59,102119.77330709774
