,0
0,198329.2455398783
1,190332.56487873328
2,191981.66383160697
3,187164.6226723662
4,195390.7732225215
5,200815.48571878584
6,204351.88157978497
7,205728.39721827375
8,200078.86594227277
9,199706.98542850936
10,201097.86465018903
11,198673.61733179912
12,196405.20069404278
13,197829.206507541
14,197852.03964236972
15,198661.22966671363
16,198363.47574024755
17,198627.4306323984
18,198487.46331061312
19,198479.4116628908
20,198479.4116628908
21,198479.4116628908
22,198479.4116628908
23,198479.4116628908
24,198479.4116628908
25,198479.4116628908
26,198479.4116628908
27,198479.4116628908
28,198479.4116628908
29,198479.4116628908
30,198479.4116628908
31,198479.4116628908
32,198479.4116628908
33,198479.4116628908
34,198479.4116628908
35,198479.4116628908
36,198479.4116628908
37,198479.4116628908
38,198479.4116628908
39,198479.4116628908
40,198479.4116628908
41,198479.4116628908
42,198479.4116628908
43,198479.4116628908
44,198479.4116628908
45,198479.4116628908
46,198479.4116628908
47,198479.4116628908
48,198479.4116628908
49,198479.4116628908
50,198479.4116628908
51,198479.4116628908
52,198479.4116628908
53,198479.4116628908
54,198479.4116628908
55,198479.4116628908
56,198479.4116628908
57,198479.4116628908
58,198479.4116628908
59,198479.4116628908
