,0
0,138077.00438076913
1,135672.7533608717
2,135652.88351773203
3,135553.53430203378
4,136407.93755703868
5,137103.38206692637
6,133228.7626546949
7,136765.59473355234
8,138295.57265530527
9,136288.7184982008
10,132513.44830166758
11,129254.79402676523
12,132592.92767422617
13,135851.58194912854
14,136010.54069424572
15,136487.41692959727
16,137520.64877285896
17,137143.12175320566
18,138017.39485135017
19,140342.16649868904
20,141474.74755764904
21,141852.27457730233
22,142706.6778323072
23,142070.84285183848
24,143163.68422451912
25,143104.0746951002
26,143859.12873440684
27,144296.26528347912
28,145190.40822476326
29,147574.7894015211
30,146779.99567593518
31,145031.44947964608
32,145488.455871858
33,148707.37046048106
34,148508.67202908456
35,148449.0624996656
36,148727.2403036207
37,149641.25308804453
38,147058.17347989025
39,148369.58312710703
40,148369.58312710703
41,150237.348382234
42,150952.6627352613
43,153197.9550100416
44,148886.1990487379
45,145726.8939895338
46,147733.74814663827
47,150177.73885281503
48,149422.68481350841
49,151707.71677456796
50,148111.27516629163
51,145627.54477383557
52,145647.41461697518
53,136606.63598843516
54,136368.19787075935
55,143561.0810873121
56,146382.5988131422
57,147415.8306564039
58,148667.63077420174
59,146621.036930818
