,0
0,68391.19802449696
1,67699.98729023925
2,68217.56479556934
3,69026.16749522585
4,68882.75706975834
5,68391.23915404789
6,68636.29569397919
7,68350.2190395841
8,68477.81482574361
9,67699.38360124295
10,67515.2466682319
11,66915.5861824159
12,66830.92692825865
13,66442.4483135421
14,66496.6684793403
15,66493.85418232277
16,66509.88218232276
17,66505.89018232276
18,66600.92118232277
19,66926.85318232277
20,67015.62018232277
21,67011.29418232277
22,66924.99018232277
23,66920.76818232278
24,66920.76818232278
25,66920.76818232278
26,66920.76818232278
27,66920.76818232278
28,66920.76818232278
29,66991.63118232277
30,66987.41918232277
31,66987.41918232277
32,66987.41918232277
33,66987.41918232277
34,66987.41918232277
35,67113.20418232278
36,67108.85918232278
37,67108.85918232278
38,67108.85918232278
39,67121.02208039215
40,67120.45244243744
41,67101.15244243744
42,67018.86744243743
43,67048.62144243743
44,67044.34144243744
45,67113.17044243743
46,66938.92644243743
47,66856.76744243744
48,66852.68644243744
49,66852.68644243744
50,66852.68644243744
51,66823.87544243743
52,66820.08944243743
53,66820.08944243743
54,66820.08944243743
55,66820.08944243743
56,66820.08944243743
57,66820.08944243743
58,67018.88744243744
59,67014.48244243742
