,0
0,96610.9173480875
1,103459.8711535256
2,105946.53230964238
3,108261.40809900257
4,107959.69058262304
5,108919.55698181852
6,113473.01799175252
7,110940.46117955052
8,111068.76865725133
9,111942.932843113
10,106805.63231212605
11,107936.24387111227
12,109375.31793139305
13,110899.30245418403
14,110547.93948498114
15,112043.18445543943
16,112851.91394811918
17,114630.0046136264
18,113868.16108583755
19,110803.00562687538
20,112030.23486986913
21,110855.60766781196
22,113019.94772538918
23,112601.91096987884
24,113506.38988503609
25,115195.04207891632
26,114910.92743467739
27,115597.81607377334
28,115368.54633846428
29,116131.51747825171
30,113900.14343495955
31,115758.5457489141
32,113487.09493807549
33,115668.85086850027
34,117035.95725596824
35,116410.89160922827
36,115612.30906127983
37,115825.65016996207
38,117846.272167638
39,118689.8700995214
40,116169.26249301949
41,116383.6428544239
42,117803.91274872818
43,116999.9863934616
44,118205.87592636146
45,116865.99866758384
46,117160.77166451492
47,117616.32993249931
48,118902.61210092582
49,121501.9739829544
50,120939.2255342678
51,119786.93109171905
52,120510.46481145897
53,119384.96791408576
54,121475.17643777885
55,120939.2255342678
56,120483.66726628342
57,121448.3788926033
58,120644.45253733672
59,121180.40344084777
