,0
0,90321.69296880519
1,96873.04113464747
2,96163.87844947718
3,97408.2493030859
4,97458.18514277095
5,96990.05761138553
6,95214.84438844546
7,95349.14532069674
8,95379.29520880527
9,95103.90361529909
10,94177.079191664
11,94073.12901010226
12,93519.32987077121
13,93533.92858376315
14,93631.5852962173
15,93626.0035090288
16,93624.47708817034
17,93624.47708817034
18,93624.47708817034
19,93624.47708817034
20,93624.47708817034
21,93624.47708817034
22,93624.47708817034
23,93624.47708817034
24,93624.47708817034
25,93624.47708817034
26,93624.47708817034
27,93624.47708817034
28,93624.47708817034
29,93624.47708817034
30,93624.47708817034
31,93624.47708817034
32,93624.47708817034
33,93624.47708817034
34,93624.47708817034
35,93624.47708817034
36,93624.47708817034
37,93624.47708817034
38,93624.47708817034
39,93624.47708817034
40,93624.47708817034
41,93624.47708817034
42,93624.47708817034
43,93624.47708817034
44,93624.47708817034
45,93624.47708817034
46,93624.47708817034
47,93624.47708817034
48,93624.47708817034
49,93624.47708817034
50,93624.47708817034
51,93624.47708817034
52,93624.47708817034
53,93624.47708817034
54,93624.47708817034
55,93624.47708817034
56,93624.47708817034
57,93624.47708817034
58,93624.47708817034
59,93624.47708817034
