,0
0,143968.16929767953
1,141461.8074563061
2,141436.86838206215
3,141335.0977452633
4,142124.42998390406
5,142798.07433286874
6,138822.07404759421
7,142503.93047434135
8,144063.58325538394
9,142036.41066741935
10,138351.43636519392
11,135004.10709381636
12,138251.74188400802
13,141336.38937248584
14,141487.72606619028
15,141971.07068182138
16,143043.97962235543
17,142651.35284331415
18,143560.5938053045
19,145978.34818150612
20,147092.16551863003
21,147464.82785357046
22,148344.67753398797
23,147698.00582225306
24,148819.15585107834
25,148755.62381731533
26,149540.2849783137
27,149994.56249257587
28,150923.76649902127
29,153401.64384954236
30,152575.684732702
31,150839.18767565317
32,151266.3264341597
33,154247.67197276803
34,154064.20454927272
35,154006.43957166423
36,154266.98885329862
37,155127.84398882787
38,152631.26860510922
39,153866.5551134385
40,153865.13988758254
41,155697.30703902093
42,156429.10018181076
43,158679.10600593055
44,154210.41999556727
45,151091.13886723656
46,153161.47531353464
47,155694.01893922445
48,154911.56114754794
49,157197.90434424373
50,153510.2291311112
51,150935.29979065
52,150955.88551001367
53,141589.383199535
54,141342.3545671707
55,148794.3849768263
56,151717.5571264702
57,152788.01453338203
58,154084.91485329447
59,151964.58575883447
