,0
0,107707.73469832992
1,109239.89693816757
2,109794.39374877547
3,106905.17352508163
4,105504.33947723007
5,102629.71127486801
6,103899.2171307335
7,102954.24965884018
8,101099.63260347344
9,103415.06591022546
10,104519.73914157189
11,103834.36683613397
12,102521.81463848686
13,101530.10853359793
14,100858.7189514672
15,98509.09890900963
16,97137.27105813377
17,94860.62058221214
18,100377.11981232994
19,103659.96883266991
20,104715.56930409478
21,102663.46752778099
22,104337.16755810785
23,104926.37274362419
24,104402.91269362076
25,103865.36418390855
26,106086.11411585649
27,105563.30727434285
28,105009.55020311252
29,104179.45819626706
30,105825.07919229404
31,103946.44991364377
32,106247.40670454876
33,107295.94397635358
34,107645.4564002885
35,109794.58520885746
36,110034.32300914472
37,109772.7286911935
38,107970.634500863
39,108595.5542604131
40,110295.184194271
41,111196.41025131448
42,112257.62056122048
43,114336.4297984336
44,112591.97449447855
45,113275.21948852761
46,113943.92735504372
47,115223.1945779441
48,118174.23146713477
49,120049.5209188865
50,117534.59785568458
51,119933.22389862283
52,120078.5951739524
53,121692.21633011085
54,121247.64798833951
55,121230.85837424788
56,122248.54316066297
57,123484.30325845274
58,122364.84999339614
59,123818.68540256057
