,0
0,111638.86832807401
1,114706.6914528642
2,115386.58738862851
3,115303.67325012067
4,114955.43386838773
5,116895.62470947126
6,117923.7600269685
7,117476.02367902616
8,118703.15292894223
9,117724.76609454969
10,118669.9872735391
11,118255.41658099988
12,119184.05493228772
13,118819.23272285322
14,119432.79734781127
15,122152.38109086851
16,122285.04371248106
17,122301.62654018261
18,122102.63260776381
19,117973.50851007321
20,118454.41051341871
21,118852.39837825634
22,119499.12865861753
23,116680.04794935086
24,117393.10954051832
25,117724.76609454969
26,115884.07221967558
27,116630.29946624616
28,116630.29946624616
29,117525.77216213086
30,116016.73484128813
31,117741.34892225124
32,119333.30038160185
33,120693.09225313047
34,119698.12259103636
35,119515.7114863191
36,117940.34285467007
37,115983.56918588499
38,110793.14411529401
39,112799.66626718383
40,113910.71572318891
41,113927.29855089048
42,113064.99151040892
43,108156.47451074459
44,102435.39895370344
45,101009.27577136853
46,101838.41715644696
47,100345.96266330579
48,103214.79185567716
49,104889.65745353559
50,103364.03730499127
51,102932.88378475049
52,99151.99906879285
53,101755.50301793913
54,101191.68687608579
55,99417.32431201795
56,102037.41108886579
57,102004.24543346265
58,106216.28366966109
59,107111.75636554578
