,0
0,83156.9990704699
1,83501.20814154534
2,83919.6273227282
3,84519.06826847559
4,84429.68446703043
5,84805.99545473183
6,87137.55871197976
7,85536.12785061318
8,85629.81421555001
9,86422.0552336468
10,80864.19186794701
11,82298.92516486016
12,84087.37418454493
13,85878.79024422968
14,85457.28058312739
15,87332.9985750326
16,88365.69724473322
17,90684.00038079584
18,89672.37719415034
19,85499.43154923762
20,87122.24374448144
21,85668.03541367853
22,88218.16886334741
23,87754.50823613489
24,88723.98045667018
25,90473.2455502447
26,90178.18878747309
27,90894.75521134699
28,90662.92489774073
29,91421.64228772486
30,89271.94301610315
31,91000.13262662257
32,88976.88625333154
33,90852.60424523675
34,91990.68033021296
35,91484.8687368902
36,90852.60424523675
37,91021.20810967768
38,92665.09578797662
39,93339.5112457403
40,91358.41583855952
41,91527.01970300043
42,92644.02030492152
43,92011.75581326807
44,92947.27006699645
45,91892.39751007965
46,92124.21722060135
47,92482.48404595307
48,93494.0609645932
49,95538.2893210118
50,95095.72441910674
51,94189.52009615829
52,94758.53211289337
53,93873.40230908325
54,95517.21480187347
55,95095.72441910674
56,94737.45759375504
57,95496.14028273514
58,94863.90470858505
59,95285.39509135178
