,0
0,93299.41887358097
1,92003.50069266133
2,88727.01301274495
3,82702.55910390095
4,83994.97966040425
5,83797.38172471242
6,83452.52965905293
7,83591.81710773382
8,83588.67209178142
9,83493.15635364788
10,83490.15747568004
11,83490.15747568004
12,83490.15747568004
13,83490.15747568004
14,83490.15747568004
15,83490.15747568004
16,83490.15747568004
17,83490.15747568004
18,83490.15747568004
19,83490.15747568004
20,83490.15747568004
21,83490.15747568004
22,83490.15747568004
23,83490.15747568004
24,83490.15747568004
25,83490.15747568004
26,83490.15747568004
27,83490.15747568004
28,83490.15747568004
29,83490.15747568004
30,83490.15747568004
31,83490.15747568004
32,83490.15747568004
33,83490.15747568004
34,83490.15747568004
35,83490.15747568004
36,83490.15747568004
37,83490.15747568004
38,83490.15747568004
39,83490.15747568004
40,83490.15747568004
41,83490.15747568004
42,83490.15747568004
43,83490.15747568004
44,83490.15747568004
45,83490.15747568004
46,83490.15747568004
47,83490.15747568004
48,83490.15747568004
49,83490.15747568004
50,83600.80294714229
51,83598.9910231238
52,83598.9910231238
53,83387.8770231238
54,83380.9670231238
55,83380.9670231238
56,83207.7770231238
57,83200.75302312379
58,83200.75302312379
59,83156.9990704699
