,0
0,106147.3751982143
1,105795.88436602001
2,105786.27976850914
3,105786.27976850914
4,105786.27976850914
5,105786.27976850914
6,105786.27976850914
7,105786.27976850914
8,105786.25334945701
9,105786.11254687904
10,105786.11254687904
11,105786.11254687904
12,105786.11254687904
13,105786.11254687904
14,105786.11254687904
15,105786.11254687904
16,105786.11254687904
17,105786.11254687904
18,105786.11254687904
19,105786.11254687904
20,105786.11254687904
21,105786.11254687904
22,105786.11254687904
23,105786.11254687904
24,105786.11254687904
25,105786.11254687904
26,105786.11254687904
27,105786.11254687904
28,105786.11254687904
29,105786.11254687904
30,105786.11254687904
31,105786.11254687904
32,105786.11254687904
33,105786.11254687904
34,105786.11254687904
35,105786.11254687904
36,105786.11254687904
37,105786.11254687904
38,105786.11254687904
39,105817.08023445655
40,105805.51307708137
41,105805.51307708137
42,105805.51307708137
43,105805.51307708137
44,105805.51307708137
45,105805.51307708137
46,105805.51307708137
47,105805.51307708137
48,105805.51307708137
49,105805.51307708137
50,105805.51307708137
51,105805.51307708137
52,105805.51307708137
53,105805.51307708137
54,105805.51307708137
55,105805.51307708137
56,105805.51307708137
57,105805.51307708137
58,105805.51307708137
59,105805.51307708137
