,0
0,145583.90957242763
1,143049.11059856214
2,143028.161846712
3,142923.41808746135
4,143824.2144170169
5,144557.42073177136
6,140472.41412099637
7,144201.29195031917
8,145814.34584277903
9,143698.5219059161
10,139718.25905439173
11,136282.66375097074
12,139802.05406179227
13,143237.6493652133
14,143405.2393800143
15,143908.00942441737
16,144997.34452062403
17,144599.3182354716
18,145521.06331687723
19,147972.06728334224
20,149166.14613879955
21,149564.172423952
22,150464.96875350748
23,149794.6086943034
24,150946.79004606046
25,150883.94379051006
26,151679.99636081496
27,152140.86890151777
28,153083.5627347735
29,155597.4129567889
30,154759.4628827838
31,152915.9727199725
32,153397.79401252544
33,156791.4918122462
34,156582.00429374492
35,156519.15803819452
36,156812.44056409632
37,157776.08314920226
38,155052.7454086856
39,156435.36303079405
40,156435.36303079405
41,158404.54570470608
42,159158.7007713107
43,161525.90973037516
44,156980.0305788974
45,153649.17903472699
46,155765.0029715899
47,158341.69944915568
48,157545.64687885082
49,159954.75334161555
50,156163.0292567424
51,153544.43527547637
52,153565.38402732648
53,144033.70193551815
54,143782.3169133166
55,151365.76508306302
56,154340.48784578123
57,155429.82294198786
58,156749.59430854593
59,154591.87286798278
