,0
0,105805.51307708137
1,105820.70507708137
2,105715.86907708137
3,105981.17013237922
4,105779.708598805
5,105985.83078975348
6,106155.92325291877
7,106239.92971608407
8,106392.83004314094
9,106204.23138013831
10,106426.91019713203
11,106689.98067015449
12,106842.97672655099
13,106829.614726551
14,106722.71600413887
15,106359.49931869889
16,106456.60015806962
17,107468.35914475068
18,107359.99622833832
19,107329.07592085846
20,106680.77213527498
21,106653.39521428499
22,106651.33067828706
23,106651.33067828706
24,106651.33067828706
25,106600.43867828707
26,106666.36375474147
27,106904.81470743922
28,106817.68581942348
29,106136.4996775204
30,104846.98239799464
31,104388.5986449219
32,103362.45749291324
33,102080.368718363
34,103046.31354137592
35,102386.80719967058
36,101640.76258417682
37,99563.37963475971
38,96399.65997844745
39,95840.35877826739
40,98073.66602236225
41,97380.67934105732
42,96326.61224886372
43,94557.31287548115
44,95740.54549411823
45,98589.80169467402
46,98731.8816771008
47,99559.00067319455
48,99886.13559697612
49,99943.52665214847
50,101623.47419072635
51,101289.67044145877
52,100424.25831804569
53,98354.037622345
54,96763.05241828374
55,95272.49094477146
56,93225.14400570214
57,92335.37796155826
58,94835.80986798863
59,93299.41887358097
