,0
0,173306.05688257748
1,173237.7268825775
2,173613.4448825775
3,171762.96488257748
4,176207.09488257748
5,180136.1088825775
6,183450.3328825775
7,185080.0008825775
8,176673.4328825775
9,176061.8512825775
10,178687.4512825775
11,173583.9412825775
12,168103.0012825775
13,172189.09128257752
14,172303.9612825775
15,175881.34128257752
16,174174.7012825775
17,176734.6612825775
18,173944.9612825775
19,180968.4412825775
20,182346.8812825775
21,185891.4412825775
22,172812.6712825775
23,166823.02128257748
24,176521.3312825775
25,177194.1412825775
26,182609.4412825775
27,187220.6512825775
28,185251.4512825775
29,179376.6712825775
30,183068.9212825775
31,185382.7312825775
32,186301.6912825775
33,186908.8612825775
34,183085.3312825775
35,187926.2812825775
36,189337.5412825775
37,193243.12128257751
38,190896.4912825775
39,190289.32128257753
40,194211.31128257752
41,198789.7012825775
42,197001.0112825775
43,198658.4212825775
44,203482.9612825775
45,201825.5512825775
46,200184.5512825775
47,200890.1812825775
48,198806.1112825775
49,195343.6012825775
50,195425.6512825775
51,186531.4312825775
52,187516.0312825775
53,188631.9112825775
54,180656.6512825775
55,174371.62128257751
56,178950.0112825775
57,182593.0312825775
58,187171.4212825775
59,184381.7212825775
