,0
0,100000.0
1,100000.56377884006
2,100199.26121129704
3,101304.28972037221
4,101195.04737802602
5,100892.99459463917
6,100049.3953677213
7,101065.3929761626
8,101861.0890476386
9,101661.46500774068
10,103721.4388547675
11,104050.80236909832
12,101911.87175432935
13,100933.14582685729
14,101397.01291311522
15,101794.61327276487
16,99326.17770660658
17,101330.74618650693
18,102159.08026911039
19,101430.14627641936
20,104213.34879396696
21,104080.81534075041
22,102904.5809434535
23,103633.51493614454
24,102192.21363241452
25,102672.64740032454
26,102026.54681589383
27,103732.91502605696
28,105373.0165096118
29,106963.41794821044
30,109995.12069053907
31,110177.35418871183
32,110127.65414375563
33,111370.15526766081
34,111221.05513279219
35,111071.95499792357
36,107579.00448995849
37,109019.42090131514
38,110145.72029226056
39,109831.01899184934
40,107854.26230420836
41,108758.97158733137
42,108792.20165671765
43,109389.16300567093
44,109654.47916076124
45,109190.17588935317
46,110549.9211841911
47,110864.98411836087
48,112058.90681626738
49,111312.70513007582
50,110997.64219590605
51,111500.14805745543
52,111973.31684590588
53,112884.98650676024
54,112023.04428195249
55,110778.03066759245
56,110958.9723923097
57,111854.4450881944
58,111622.28550037244
59,111638.86832807401
