,0
0,174773.33896747467
1,175470.27521503266
2,180393.35903346832
3,180518.52218139466
4,184774.0692108899
5,183000.92461526688
6,182500.27202356156
7,183376.41405904587
8,181853.59575927551
9,183665.9961646328
10,184496.49359947152
11,185085.18289863868
12,185070.55588790748
13,185649.36180013666
14,185608.97999927012
15,185642.27939236016
16,187032.80114593482
17,187917.77181668265
18,188092.02703587286
19,187633.11144786092
20,187655.3618453524
21,187647.7993330641
22,187647.7993330641
23,187647.7993330641
24,187647.7993330641
25,187647.7993330641
26,187647.7993330641
27,187647.7993330641
28,187647.7993330641
29,187647.7993330641
30,187647.7993330641
31,187647.7993330641
32,187647.7993330641
33,187647.7993330641
34,187647.7993330641
35,187647.7993330641
36,187647.7993330641
37,187647.7993330641
38,187692.6241748674
39,188724.59559637637
40,181792.22512856615
41,179747.7182491871
42,182097.05939018397
43,176056.45654893856
44,169892.78990005664
45,169412.83327462367
46,173413.3850353754
47,172992.41589883022
48,173311.4750193327
49,173306.05688257748
50,173306.05688257748
51,173306.05688257748
52,173306.05688257748
53,173306.05688257748
54,173306.05688257748
55,173306.05688257748
56,173306.05688257748
57,173306.05688257748
58,173306.05688257748
59,173306.05688257748
